Channel.Name,Table.Name,SensorNumber,File.ID
moduleTemperature01_BMS01,Group_99,1,TCP0014_Run15_01.MF4
moduleTemperature01_BMS01,Group_63,1,TCP0014_Run7_01.MF4
moduleTemperature01_BMS01,Group_63,1,TCP0014_Run15_02.MF4
moduleTemperature01_BMS01,Group_63,1,TCP0014_Run1_01.MF4
moduleTemperature01_BMS01,Group_63,1,TCP0014_Run13_01.MF4
moduleTemperature01_BMS01,Group_317,1,TCP0014_Run1_01.MF4
moduleTemperature01_BMS01,Group_339,1,TCP0014_Run5_01.MF4
moduleTemperature01_BMS01,Group_339,1,TCP0014_Run1_01.MF4
moduleTemperature01_BMS01,Group_339,1,TCP0014_Run19_01.MF4
moduleTemperature01_BMS01,Group_339,1,TCP0014_Run15_01.MF4
moduleTemperature01_BMS01,Group_339,1,TCP0014_Run15_02.MF4
moduleTemperature01_BMS01,Group_339,1,TCP0014_Run13_02.MF4
moduleTemperature01_BMS01,Group_339,1,TCP0014_Run3_01.MF4
moduleTemperature01_BMS01,Group_339,1,TCP0014_Run17_01.MF4
moduleTemperature01_BMS01,Group_339,1,TCP0014_Run11_01.MF4
moduleTemperature01_BMS01,Group_339,1,TCP0014_Run7_01.MF4
moduleTemperature01_BMS01,Group_63,1,TCP0014_Run17_01.MF4
moduleTemperature01_BMS01,Group_63,1,TCP0014_Run9_01.MF4
moduleTemperature01_BMS01,Group_317,1,TCP0014_Run5_01.MF4
moduleTemperature01_BMS01,Group_317,1,TCP0014_Run15_02.MF4
moduleTemperature01_BMS01,Group_317,1,TCP0014_Run9_01.MF4
moduleTemperature01_BMS01,Group_317,1,TCP0014_Run19_02.MF4
moduleTemperature01_BMS01,Group_317,1,TCP0014_Run7_01.MF4
moduleTemperature01_BMS01,Group_317,1,TCP0014_Run17_01.MF4
moduleTemperature01_BMS01,Group_317,1,TCP0014_Run3_01.MF4
moduleTemperature01_BMS01,Group_317,1,TCP0014_Run11_01.MF4
moduleTemperature01_BMS01,Group_317,1,TCP0014_Run15_01.MF4
moduleTemperature01_BMS01,Group_339,1,TCP0014_Run19_02.MF4
moduleTemperature01_BMS01,Group_317,1,TCP0014_Run19_01.MF4
moduleTemperature01_BMS01,Group_63,1,TCP0014_Run5_01.MF4
moduleTemperature01_BMS01,Group_63,1,TCP0014_Run19_02.MF4
moduleTemperature01_BMS01,Group_63,1,TCP0014_Run3_01.MF4
moduleTemperature01_BMS01,Group_63,1,TCP0014_Run19_01.MF4
moduleTemperature01_BMS01,Group_63,1,TCP0014_Run13_02.MF4
moduleTemperature01_BMS01,Group_63,1,TCP0014_Run15_01.MF4
moduleTemperature01_BMS01,Group_317,1,TCP0014_Run13_02.MF4
moduleTemperature01_BMS01,Group_63,1,TCP0014_Run11_01.MF4
moduleTemperature01_BMS01,Group_167,1,TCP0014_Run9_01.MF4
moduleTemperature01_BMS01,Group_339,1,TCP0014_Run9_01.MF4
moduleTemperature01_BMS01,Group_92,1,TCP0014_Run1_01.MF4
moduleTemperature01_BMS01,Group_337,1,TCP0014_Run7_01.MF4
moduleTemperature01_BMS01,Group_337,1,TCP0014_Run9_01.MF4
moduleTemperature01_BMS01,Group_337,1,TCP0014_Run19_02.MF4
moduleTemperature01_BMS01,Group_336,1,TCP0014_Run5_01.MF4
moduleTemperature01_BMS01,Group_336,1,TCP0014_Run1_01.MF4
moduleTemperature01_BMS01,Group_336,1,TCP0014_Run15_02.MF4
moduleTemperature01_BMS01,Group_336,1,TCP0014_Run19_01.MF4
moduleTemperature01_BMS01,Group_336,1,TCP0014_Run15_01.MF4
moduleTemperature01_BMS01,Group_336,1,TCP0014_Run13_02.MF4
moduleTemperature01_BMS01,Group_336,1,TCP0014_Run3_01.MF4
moduleTemperature01_BMS01,Group_336,1,TCP0014_Run17_01.MF4
moduleTemperature01_BMS01,Group_336,1,TCP0014_Run11_01.MF4
moduleTemperature01_BMS01,Group_336,1,TCP0014_Run7_01.MF4
moduleTemperature01_BMS01,Group_336,1,TCP0014_Run9_01.MF4
moduleTemperature01_BMS01,Group_336,1,TCP0014_Run19_02.MF4
moduleTemperature01_BMS01,Group_337,1,TCP0014_Run11_01.MF4
moduleTemperature01_BMS01,Group_337,1,TCP0014_Run3_01.MF4
moduleTemperature01_BMS01,Group_337,1,TCP0014_Run17_01.MF4
moduleTemperature01_BMS01,Group_337,1,TCP0014_Run13_02.MF4
moduleTemperature01_BMS01,Group_92,1,TCP0014_Run15_02.MF4
moduleTemperature01_BMS01,Group_92,1,TCP0014_Run13_02.MF4
moduleTemperature01_BMS01,Group_92,1,TCP0014_Run15_01.MF4
moduleTemperature01_BMS01,Group_92,1,TCP0014_Run17_01.MF4
moduleTemperature01_BMS01,Group_92,1,TCP0014_Run9_01.MF4
moduleTemperature01_BMS01,Group_92,1,TCP0014_Run7_01.MF4
moduleTemperature01_BMS01,Group_92,1,TCP0014_Run19_02.MF4
moduleTemperature01_BMS01,Group_92,1,TCP0014_Run13_01.MF4
moduleTemperature01_BMS01,Group_92,1,TCP0014_Run5_01.MF4
moduleTemperature01_BMS01,Group_92,1,TCP0014_Run11_01.MF4
moduleTemperature01_BMS01,Group_92,1,TCP0014_Run3_01.MF4
moduleTemperature01_BMS01,Group_337,1,TCP0014_Run1_01.MF4
moduleTemperature01_BMS01,Group_337,1,TCP0014_Run15_02.MF4
moduleTemperature01_BMS01,Group_337,1,TCP0014_Run19_01.MF4
moduleTemperature01_BMS01,Group_337,1,TCP0014_Run5_01.MF4
moduleTemperature01_BMS01,Group_337,1,TCP0014_Run15_01.MF4
moduleTemperature01_BMS01,Group_92,1,TCP0014_Run19_01.MF4
moduleTemperature01_BMS01,Group_167,1,TCP0014_Run11_01.MF4
moduleTemperature01_BMS01,Group_99,1,TCP0014_Run19_02.MF4
moduleTemperature01_BMS01,Group_230,1,TCP0014_Run17_01.MF4
moduleTemperature01_BMS01,Group_191,1,TCP0014_Run5_01.MF4
moduleTemperature01_BMS01,Group_191,1,TCP0014_Run17_01.MF4
moduleTemperature01_BMS01,Group_191,1,TCP0014_Run13_02.MF4
moduleTemperature01_BMS01,Group_191,1,TCP0014_Run15_02.MF4
moduleTemperature01_BMS01,Group_191,1,TCP0014_Run3_01.MF4
moduleTemperature01_BMS01,Group_191,1,TCP0014_Run7_01.MF4
moduleTemperature01_BMS01,Group_191,1,TCP0014_Run1_01.MF4
moduleTemperature01_BMS01,Group_230,1,TCP0014_Run19_02.MF4
moduleTemperature01_BMS01,Group_230,1,TCP0014_Run9_01.MF4
moduleTemperature01_BMS01,Group_230,1,TCP0014_Run11_01.MF4
moduleTemperature01_BMS01,Group_230,1,TCP0014_Run15_01.MF4
moduleTemperature01_BMS01,Group_178,1,TCP0014_Run13_01.MF4
moduleTemperature01_BMS01,Group_230,1,TCP0014_Run19_01.MF4
moduleTemperature01_BMS01,Group_230,1,TCP0014_Run13_02.MF4
moduleTemperature01_BMS01,Group_230,1,TCP0014_Run3_01.MF4
moduleTemperature01_BMS01,Group_191,1,TCP0014_Run15_01.MF4
moduleTemperature01_BMS01,Group_230,1,TCP0014_Run5_01.MF4
moduleTemperature01_BMS01,Group_99,1,TCP0014_Run13_01.MF4
moduleTemperature01_BMS01,Group_99,1,TCP0014_Run15_02.MF4
moduleTemperature01_BMS01,Group_99,1,TCP0014_Run7_01.MF4
moduleTemperature01_BMS01,Group_99,1,TCP0014_Run17_01.MF4
moduleTemperature01_BMS01,Group_141,1,TCP0014_Run13_01.MF4
moduleTemperature01_BMS01,Group_141,1,TCP0014_Run15_01.MF4
moduleTemperature01_BMS01,Group_141,1,TCP0014_Run17_01.MF4
moduleTemperature01_BMS01,Group_141,1,TCP0014_Run15_02.MF4
moduleTemperature01_BMS01,Group_141,1,TCP0014_Run1_01.MF4
moduleTemperature01_BMS01,Group_141,1,TCP0014_Run7_01.MF4
moduleTemperature01_BMS01,Group_141,1,TCP0014_Run19_01.MF4
moduleTemperature01_BMS01,Group_141,1,TCP0014_Run3_01.MF4
moduleTemperature01_BMS01,Group_141,1,TCP0014_Run19_02.MF4
moduleTemperature01_BMS01,Group_141,1,TCP0014_Run5_01.MF4
moduleTemperature01_BMS01,Group_141,1,TCP0014_Run13_02.MF4
moduleTemperature01_BMS01,Group_141,1,TCP0014_Run11_01.MF4
moduleTemperature01_BMS01,Group_141,1,TCP0014_Run9_01.MF4
moduleTemperature01_BMS01,Group_99,1,TCP0014_Run1_01.MF4
moduleTemperature01_BMS01,Group_191,1,TCP0014_Run13_01.MF4
moduleTemperature01_BMS01,Group_230,1,TCP0014_Run15_02.MF4
moduleTemperature01_BMS01,Group_230,1,TCP0014_Run7_01.MF4
moduleTemperature01_BMS01,Group_178,1,TCP0014_Run9_01.MF4
moduleTemperature01_BMS01,Group_178,1,TCP0014_Run11_01.MF4
moduleTemperature01_BMS01,Group_178,1,TCP0014_Run19_02.MF4
moduleTemperature01_BMS01,Group_178,1,TCP0014_Run13_02.MF4
moduleTemperature01_BMS01,Group_178,1,TCP0014_Run5_01.MF4
moduleTemperature01_BMS01,Group_178,1,TCP0014_Run19_01.MF4
moduleTemperature01_BMS01,Group_167,1,TCP0014_Run13_01.MF4
moduleTemperature01_BMS01,Group_178,1,TCP0014_Run15_01.MF4
moduleTemperature01_BMS01,Group_178,1,TCP0014_Run3_01.MF4
moduleTemperature01_BMS01,Group_178,1,TCP0014_Run15_02.MF4
moduleTemperature01_BMS01,Group_178,1,TCP0014_Run7_01.MF4
moduleTemperature01_BMS01,Group_178,1,TCP0014_Run1_01.MF4
moduleTemperature01_BMS01,Group_99,1,TCP0014_Run19_01.MF4
moduleTemperature01_BMS01,Group_99,1,TCP0014_Run13_02.MF4
moduleTemperature01_BMS01,Group_178,1,TCP0014_Run17_01.MF4
moduleTemperature01_BMS01,Group_191,1,TCP0014_Run9_01.MF4
moduleTemperature01_BMS01,Group_167,1,TCP0014_Run15_02.MF4
moduleTemperature01_BMS01,Group_167,1,TCP0014_Run17_01.MF4
moduleTemperature01_BMS01,Group_230,1,TCP0014_Run1_01.MF4
moduleTemperature01_BMS01,Group_191,1,TCP0014_Run19_02.MF4
moduleTemperature01_BMS01,Group_191,1,TCP0014_Run19_01.MF4
moduleTemperature01_BMS01,Group_99,1,TCP0014_Run11_01.MF4
moduleTemperature01_BMS01,Group_230,1,TCP0014_Run13_01.MF4
moduleTemperature01_BMS01,Group_99,1,TCP0014_Run3_01.MF4
moduleTemperature01_BMS01,Group_167,1,TCP0014_Run1_01.MF4
moduleTemperature01_BMS01,Group_99,1,TCP0014_Run5_01.MF4
moduleTemperature01_BMS01,Group_167,1,TCP0014_Run19_02.MF4
moduleTemperature01_BMS01,Group_167,1,TCP0014_Run13_02.MF4
moduleTemperature01_BMS01,Group_167,1,TCP0014_Run19_01.MF4
moduleTemperature01_BMS01,Group_167,1,TCP0014_Run5_01.MF4
moduleTemperature01_BMS01,Group_167,1,TCP0014_Run3_01.MF4
moduleTemperature01_BMS01,Group_167,1,TCP0014_Run7_01.MF4
moduleTemperature01_BMS01,Group_167,1,TCP0014_Run15_01.MF4
moduleTemperature01_BMS01,Group_99,1,TCP0014_Run9_01.MF4
moduleTemperature01_BMS01,Group_191,1,TCP0014_Run11_01.MF4
moduleTemperature02_BMS01,Group_322,2,TCP0014_Run17_01.MF4
moduleTemperature02_BMS01,Group_322,2,TCP0014_Run3_01.MF4
moduleTemperature02_BMS01,Group_106,2,TCP0014_Run13_02.MF4
moduleTemperature02_BMS01,Group_322,2,TCP0014_Run9_01.MF4
moduleTemperature02_BMS01,Group_322,2,TCP0014_Run19_02.MF4
moduleTemperature02_BMS01,Group_106,2,TCP0014_Run7_01.MF4
moduleTemperature02_BMS01,Group_106,2,TCP0014_Run19_02.MF4
moduleTemperature02_BMS01,Group_106,2,TCP0014_Run5_01.MF4
moduleTemperature02_BMS01,Group_322,2,TCP0014_Run11_01.MF4
moduleTemperature02_BMS01,Group_106,2,TCP0014_Run9_01.MF4
moduleTemperature02_BMS01,Group_106,2,TCP0014_Run3_01.MF4
moduleTemperature02_BMS01,Group_106,2,TCP0014_Run19_01.MF4
moduleTemperature02_BMS01,Group_322,2,TCP0014_Run7_01.MF4
moduleTemperature02_BMS01,Group_106,2,TCP0014_Run11_01.MF4
moduleTemperature02_BMS01,Group_341,2,TCP0014_Run7_01.MF4
moduleTemperature02_BMS01,Group_322,2,TCP0014_Run19_01.MF4
moduleTemperature02_BMS01,Group_96,2,TCP0014_Run3_01.MF4
moduleTemperature02_BMS01,Group_96,2,TCP0014_Run19_01.MF4
moduleTemperature02_BMS01,Group_96,2,TCP0014_Run9_01.MF4
moduleTemperature02_BMS01,Group_96,2,TCP0014_Run13_02.MF4
moduleTemperature02_BMS01,Group_96,2,TCP0014_Run5_01.MF4
moduleTemperature02_BMS01,Group_96,2,TCP0014_Run19_02.MF4
moduleTemperature02_BMS01,Group_96,2,TCP0014_Run7_01.MF4
moduleTemperature02_BMS01,Group_96,2,TCP0014_Run17_01.MF4
moduleTemperature02_BMS01,Group_96,2,TCP0014_Run15_01.MF4
moduleTemperature02_BMS01,Group_96,2,TCP0014_Run15_02.MF4
moduleTemperature02_BMS01,Group_96,2,TCP0014_Run1_01.MF4
moduleTemperature02_BMS01,Group_96,2,TCP0014_Run11_01.MF4
moduleTemperature02_BMS01,Group_96,2,TCP0014_Run13_01.MF4
moduleTemperature02_BMS01,Group_232,2,TCP0014_Run1_01.MF4
moduleTemperature02_BMS01,Group_232,2,TCP0014_Run7_01.MF4
moduleTemperature02_BMS01,Group_232,2,TCP0014_Run15_02.MF4
moduleTemperature02_BMS01,Group_232,2,TCP0014_Run3_01.MF4
moduleTemperature02_BMS01,Group_232,2,TCP0014_Run5_01.MF4
moduleTemperature02_BMS01,Group_232,2,TCP0014_Run19_01.MF4
moduleTemperature02_BMS01,Group_232,2,TCP0014_Run13_02.MF4
moduleTemperature02_BMS01,Group_232,2,TCP0014_Run15_01.MF4
moduleTemperature02_BMS01,Group_232,2,TCP0014_Run17_01.MF4
moduleTemperature02_BMS01,Group_232,2,TCP0014_Run9_01.MF4
moduleTemperature02_BMS01,Group_232,2,TCP0014_Run19_02.MF4
moduleTemperature02_BMS01,Group_232,2,TCP0014_Run13_01.MF4
moduleTemperature02_BMS01,Group_322,2,TCP0014_Run13_02.MF4
moduleTemperature02_BMS01,Group_342,2,TCP0014_Run5_01.MF4
moduleTemperature02_BMS01,Group_342,2,TCP0014_Run15_02.MF4
moduleTemperature02_BMS01,Group_322,2,TCP0014_Run5_01.MF4
moduleTemperature02_BMS01,Group_322,2,TCP0014_Run15_02.MF4
moduleTemperature02_BMS01,Group_322,2,TCP0014_Run1_01.MF4
moduleTemperature02_BMS01,Group_341,2,TCP0014_Run9_01.MF4
moduleTemperature02_BMS01,Group_341,2,TCP0014_Run19_02.MF4
moduleTemperature02_BMS01,Group_106,2,TCP0014_Run17_01.MF4
moduleTemperature02_BMS01,Group_341,2,TCP0014_Run17_01.MF4
moduleTemperature02_BMS01,Group_341,2,TCP0014_Run11_01.MF4
moduleTemperature02_BMS01,Group_341,2,TCP0014_Run3_01.MF4
moduleTemperature02_BMS01,Group_341,2,TCP0014_Run13_02.MF4
moduleTemperature02_BMS01,Group_341,2,TCP0014_Run19_01.MF4
moduleTemperature02_BMS01,Group_342,2,TCP0014_Run1_01.MF4
moduleTemperature02_BMS01,Group_341,2,TCP0014_Run1_01.MF4
moduleTemperature02_BMS01,Group_341,2,TCP0014_Run5_01.MF4
moduleTemperature02_BMS01,Group_341,2,TCP0014_Run15_02.MF4
moduleTemperature02_BMS01,Group_342,2,TCP0014_Run9_01.MF4
moduleTemperature02_BMS01,Group_342,2,TCP0014_Run19_02.MF4
moduleTemperature02_BMS01,Group_342,2,TCP0014_Run7_01.MF4
moduleTemperature02_BMS01,Group_342,2,TCP0014_Run17_01.MF4
moduleTemperature02_BMS01,Group_342,2,TCP0014_Run11_01.MF4
moduleTemperature02_BMS01,Group_342,2,TCP0014_Run3_01.MF4
moduleTemperature02_BMS01,Group_342,2,TCP0014_Run13_02.MF4
moduleTemperature02_BMS01,Group_342,2,TCP0014_Run15_01.MF4
moduleTemperature02_BMS01,Group_342,2,TCP0014_Run19_01.MF4
moduleTemperature02_BMS01,Group_341,2,TCP0014_Run15_01.MF4
moduleTemperature02_BMS01,Group_106,2,TCP0014_Run15_01.MF4
moduleTemperature02_BMS01,Group_232,2,TCP0014_Run11_01.MF4
moduleTemperature02_BMS01,Group_106,2,TCP0014_Run1_01.MF4
moduleTemperature02_BMS01,Group_67,2,TCP0014_Run15_01.MF4
moduleTemperature02_BMS01,Group_67,2,TCP0014_Run13_02.MF4
moduleTemperature02_BMS01,Group_67,2,TCP0014_Run19_01.MF4
moduleTemperature02_BMS01,Group_106,2,TCP0014_Run15_02.MF4
moduleTemperature02_BMS01,Group_67,2,TCP0014_Run11_01.MF4
moduleTemperature02_BMS01,Group_179,2,TCP0014_Run13_02.MF4
moduleTemperature02_BMS01,Group_179,2,TCP0014_Run19_01.MF4
moduleTemperature02_BMS01,Group_179,2,TCP0014_Run15_01.MF4
moduleTemperature02_BMS01,Group_179,2,TCP0014_Run5_01.MF4
moduleTemperature02_BMS01,Group_67,2,TCP0014_Run19_02.MF4
moduleTemperature02_BMS01,Group_179,2,TCP0014_Run17_01.MF4
moduleTemperature02_BMS01,Group_179,2,TCP0014_Run15_02.MF4
moduleTemperature02_BMS01,Group_179,2,TCP0014_Run7_01.MF4
moduleTemperature02_BMS01,Group_179,2,TCP0014_Run1_01.MF4
moduleTemperature02_BMS01,Group_179,2,TCP0014_Run13_01.MF4
moduleTemperature02_BMS01,Group_169,2,TCP0014_Run13_01.MF4
moduleTemperature02_BMS01,Group_169,2,TCP0014_Run1_01.MF4
moduleTemperature02_BMS01,Group_169,2,TCP0014_Run15_02.MF4
moduleTemperature02_BMS01,Group_169,2,TCP0014_Run7_01.MF4
moduleTemperature02_BMS01,Group_169,2,TCP0014_Run15_01.MF4
moduleTemperature02_BMS01,Group_179,2,TCP0014_Run3_01.MF4
moduleTemperature02_BMS01,Group_169,2,TCP0014_Run17_01.MF4
moduleTemperature02_BMS01,Group_67,2,TCP0014_Run5_01.MF4
moduleTemperature02_BMS01,Group_67,2,TCP0014_Run9_01.MF4
moduleTemperature02_BMS01,Group_144,2,TCP0014_Run9_01.MF4
moduleTemperature02_BMS01,Group_144,2,TCP0014_Run11_01.MF4
moduleTemperature02_BMS01,Group_144,2,TCP0014_Run13_02.MF4
moduleTemperature02_BMS01,Group_144,2,TCP0014_Run19_02.MF4
moduleTemperature02_BMS01,Group_144,2,TCP0014_Run5_01.MF4
moduleTemperature02_BMS01,Group_144,2,TCP0014_Run19_01.MF4
moduleTemperature02_BMS01,Group_144,2,TCP0014_Run3_01.MF4
moduleTemperature02_BMS01,Group_144,2,TCP0014_Run7_01.MF4
moduleTemperature02_BMS01,Group_144,2,TCP0014_Run1_01.MF4
moduleTemperature02_BMS01,Group_67,2,TCP0014_Run7_01.MF4
moduleTemperature02_BMS01,Group_144,2,TCP0014_Run17_01.MF4
moduleTemperature02_BMS01,Group_144,2,TCP0014_Run15_01.MF4
moduleTemperature02_BMS01,Group_144,2,TCP0014_Run13_01.MF4
moduleTemperature02_BMS01,Group_179,2,TCP0014_Run9_01.MF4
moduleTemperature02_BMS01,Group_179,2,TCP0014_Run11_01.MF4
moduleTemperature02_BMS01,Group_179,2,TCP0014_Run19_02.MF4
moduleTemperature02_BMS01,Group_67,2,TCP0014_Run13_01.MF4
moduleTemperature02_BMS01,Group_67,2,TCP0014_Run1_01.MF4
moduleTemperature02_BMS01,Group_67,2,TCP0014_Run15_02.MF4
moduleTemperature02_BMS01,Group_67,2,TCP0014_Run17_01.MF4
moduleTemperature02_BMS01,Group_144,2,TCP0014_Run15_02.MF4
moduleTemperature02_BMS01,Group_198,2,TCP0014_Run13_01.MF4
moduleTemperature02_BMS01,Group_67,2,TCP0014_Run3_01.MF4
moduleTemperature02_BMS01,Group_322,2,TCP0014_Run15_01.MF4
moduleTemperature02_BMS01,Group_169,2,TCP0014_Run3_01.MF4
moduleTemperature02_BMS01,Group_198,2,TCP0014_Run3_01.MF4
moduleTemperature02_BMS01,Group_198,2,TCP0014_Run15_02.MF4
moduleTemperature02_BMS01,Group_198,2,TCP0014_Run7_01.MF4
moduleTemperature02_BMS01,Group_198,2,TCP0014_Run19_01.MF4
moduleTemperature02_BMS01,Group_198,2,TCP0014_Run19_02.MF4
moduleTemperature02_BMS01,Group_198,2,TCP0014_Run1_01.MF4
moduleTemperature02_BMS01,Group_198,2,TCP0014_Run11_01.MF4
moduleTemperature02_BMS01,Group_198,2,TCP0014_Run9_01.MF4
moduleTemperature02_BMS01,Group_169,2,TCP0014_Run5_01.MF4
moduleTemperature02_BMS01,Group_198,2,TCP0014_Run13_02.MF4
moduleTemperature02_BMS01,Group_169,2,TCP0014_Run11_01.MF4
moduleTemperature02_BMS01,Group_169,2,TCP0014_Run13_02.MF4
moduleTemperature02_BMS01,Group_169,2,TCP0014_Run19_01.MF4
moduleTemperature02_BMS01,Group_169,2,TCP0014_Run19_02.MF4
moduleTemperature02_BMS01,Group_198,2,TCP0014_Run15_01.MF4
moduleTemperature02_BMS01,Group_169,2,TCP0014_Run9_01.MF4
moduleTemperature02_BMS01,Group_106,2,TCP0014_Run13_01.MF4
moduleTemperature02_BMS01,Group_198,2,TCP0014_Run17_01.MF4
moduleTemperature02_BMS01,Group_198,2,TCP0014_Run5_01.MF4
moduleTemperature03_BMS01,Group_345,3,TCP0014_Run9_01.MF4
moduleTemperature03_BMS01,Group_345,3,TCP0014_Run7_01.MF4
moduleTemperature03_BMS01,Group_345,3,TCP0014_Run17_01.MF4
moduleTemperature03_BMS01,Group_345,3,TCP0014_Run19_02.MF4
moduleTemperature03_BMS01,Group_345,3,TCP0014_Run11_01.MF4
moduleTemperature03_BMS01,Group_345,3,TCP0014_Run3_01.MF4
moduleTemperature03_BMS01,Group_345,3,TCP0014_Run15_01.MF4
moduleTemperature03_BMS01,Group_171,3,TCP0014_Run13_02.MF4
moduleTemperature03_BMS01,Group_148,3,TCP0014_Run13_02.MF4
moduleTemperature03_BMS01,Group_148,3,TCP0014_Run3_01.MF4
moduleTemperature03_BMS01,Group_79,3,TCP0014_Run13_01.MF4
moduleTemperature03_BMS01,Group_113,3,TCP0014_Run11_01.MF4
moduleTemperature03_BMS01,Group_79,3,TCP0014_Run15_02.MF4
moduleTemperature03_BMS01,Group_79,3,TCP0014_Run1_01.MF4
moduleTemperature03_BMS01,Group_79,3,TCP0014_Run7_01.MF4
moduleTemperature03_BMS01,Group_79,3,TCP0014_Run17_01.MF4
moduleTemperature03_BMS01,Group_79,3,TCP0014_Run15_01.MF4
moduleTemperature03_BMS01,Group_79,3,TCP0014_Run5_01.MF4
moduleTemperature03_BMS01,Group_79,3,TCP0014_Run19_02.MF4
moduleTemperature03_BMS01,Group_148,3,TCP0014_Run19_02.MF4
moduleTemperature03_BMS01,Group_171,3,TCP0014_Run13_01.MF4
moduleTemperature03_BMS01,Group_171,3,TCP0014_Run17_01.MF4
moduleTemperature03_BMS01,Group_171,3,TCP0014_Run7_01.MF4
moduleTemperature03_BMS01,Group_235,3,TCP0014_Run13_01.MF4
moduleTemperature03_BMS01,Group_235,3,TCP0014_Run1_01.MF4
moduleTemperature03_BMS01,Group_235,3,TCP0014_Run7_01.MF4
moduleTemperature03_BMS01,Group_235,3,TCP0014_Run5_01.MF4
moduleTemperature03_BMS01,Group_235,3,TCP0014_Run15_02.MF4
moduleTemperature03_BMS01,Group_235,3,TCP0014_Run3_01.MF4
moduleTemperature03_BMS01,Group_235,3,TCP0014_Run13_02.MF4
moduleTemperature03_BMS01,Group_235,3,TCP0014_Run15_01.MF4
moduleTemperature03_BMS01,Group_171,3,TCP0014_Run1_01.MF4
moduleTemperature03_BMS01,Group_235,3,TCP0014_Run17_01.MF4
moduleTemperature03_BMS01,Group_235,3,TCP0014_Run9_01.MF4
moduleTemperature03_BMS01,Group_235,3,TCP0014_Run19_02.MF4
moduleTemperature03_BMS01,Group_79,3,TCP0014_Run9_01.MF4
moduleTemperature03_BMS01,Group_171,3,TCP0014_Run19_02.MF4
moduleTemperature03_BMS01,Group_171,3,TCP0014_Run5_01.MF4
moduleTemperature03_BMS01,Group_171,3,TCP0014_Run15_01.MF4
moduleTemperature03_BMS01,Group_171,3,TCP0014_Run3_01.MF4
moduleTemperature03_BMS01,Group_171,3,TCP0014_Run15_02.MF4
moduleTemperature03_BMS01,Group_235,3,TCP0014_Run11_01.MF4
moduleTemperature03_BMS01,Group_79,3,TCP0014_Run13_02.MF4
moduleTemperature03_BMS01,Group_345,3,TCP0014_Run1_01.MF4
moduleTemperature03_BMS01,Group_148,3,TCP0014_Run19_01.MF4
moduleTemperature03_BMS01,Group_113,3,TCP0014_Run13_01.MF4
moduleTemperature03_BMS01,Group_148,3,TCP0014_Run5_01.MF4
moduleTemperature03_BMS01,Group_148,3,TCP0014_Run7_01.MF4
moduleTemperature03_BMS01,Group_148,3,TCP0014_Run1_01.MF4
moduleTemperature03_BMS01,Group_148,3,TCP0014_Run17_01.MF4
moduleTemperature03_BMS01,Group_148,3,TCP0014_Run15_02.MF4
moduleTemperature03_BMS01,Group_148,3,TCP0014_Run15_01.MF4
moduleTemperature03_BMS01,Group_148,3,TCP0014_Run13_01.MF4
moduleTemperature03_BMS01,Group_100,3,TCP0014_Run13_01.MF4
moduleTemperature03_BMS01,Group_100,3,TCP0014_Run1_01.MF4
moduleTemperature03_BMS01,Group_100,3,TCP0014_Run15_02.MF4
moduleTemperature03_BMS01,Group_100,3,TCP0014_Run15_01.MF4
moduleTemperature03_BMS01,Group_100,3,TCP0014_Run17_01.MF4
moduleTemperature03_BMS01,Group_100,3,TCP0014_Run7_01.MF4
moduleTemperature03_BMS01,Group_100,3,TCP0014_Run19_02.MF4
moduleTemperature03_BMS01,Group_100,3,TCP0014_Run5_01.MF4
moduleTemperature03_BMS01,Group_100,3,TCP0014_Run13_02.MF4
moduleTemperature03_BMS01,Group_100,3,TCP0014_Run19_01.MF4
moduleTemperature03_BMS01,Group_100,3,TCP0014_Run9_01.MF4
moduleTemperature03_BMS01,Group_100,3,TCP0014_Run3_01.MF4
moduleTemperature03_BMS01,Group_100,3,TCP0014_Run11_01.MF4
moduleTemperature03_BMS01,Group_79,3,TCP0014_Run3_01.MF4
moduleTemperature03_BMS01,Group_79,3,TCP0014_Run11_01.MF4
moduleTemperature03_BMS01,Group_113,3,TCP0014_Run1_01.MF4
moduleTemperature03_BMS01,Group_113,3,TCP0014_Run15_02.MF4
moduleTemperature03_BMS01,Group_113,3,TCP0014_Run15_01.MF4
moduleTemperature03_BMS01,Group_113,3,TCP0014_Run17_01.MF4
moduleTemperature03_BMS01,Group_113,3,TCP0014_Run3_01.MF4
moduleTemperature03_BMS01,Group_345,3,TCP0014_Run13_02.MF4
moduleTemperature03_BMS01,Group_171,3,TCP0014_Run19_01.MF4
moduleTemperature03_BMS01,Group_345,3,TCP0014_Run19_01.MF4
moduleTemperature03_BMS01,Group_345,3,TCP0014_Run15_02.MF4
moduleTemperature03_BMS01,Group_345,3,TCP0014_Run5_01.MF4
moduleTemperature03_BMS01,Group_346,3,TCP0014_Run9_01.MF4
moduleTemperature03_BMS01,Group_346,3,TCP0014_Run17_01.MF4
moduleTemperature03_BMS01,Group_346,3,TCP0014_Run7_01.MF4
moduleTemperature03_BMS01,Group_346,3,TCP0014_Run19_02.MF4
moduleTemperature03_BMS01,Group_346,3,TCP0014_Run11_01.MF4
moduleTemperature03_BMS01,Group_79,3,TCP0014_Run19_01.MF4
moduleTemperature03_BMS01,Group_346,3,TCP0014_Run15_01.MF4
